"species","mean_longitude","mean_latitude","distance_to_europe_center"
"Dianthus orientalis",60.9413379174257,35.5017367563928,3567.30303089363
"Dianthus recticaulis",62.2487011799085,38.7060071686503,3331.90302452188
"Dianthus serrulatus",5.9763316307966,30.4254321999424,3642.60225920964
"Dianthus zonatus",37.9847641073996,37.196066000624,2583.64437082009
"Dichanthium annulatum",56.3973474941987,8.21991862481495,6170.55555654315
"Dichondra micrantha",-85.737135293107,21.8481190384092,9191.97265725355
"Dichoropetalum depauperatum",36.9128105127592,37.0053081386959,2584.64488598099
"Dictyosperma album",58.835788476342,-20.3471511678026,9285.14790776409
"Diervilla lonicera",-80.3416103838924,44.4472590947684,6775.11433754593
"Digitalis atlantica",2.62912573724812,28.4246627168052,3967.92613046381
"Digitalis canariensis",-15.6754686626662,28.3400533609037,4792.15433787276
"Digitalis sceptrum",-16.9468844916308,32.7675103174201,4444.04826794806
"Digitaria ciliaris",51.6271391170221,12.8016021983698,5538.52231904245
"Digitaria didactyla",49.3659140989942,-15.6578889640189,8553.95343371632
"Digitaria nodosa",32.0447973078381,18.9776478521329,4516.40592630794
"Digitaria nuda",49.4323467135004,-2.99678672395901,7181.9118780534
"Digitaria violascens",105.013757338593,17.291936497141,7621.61478191638
"Dimocarpus longan",102.526055024913,14.2826182125445,7764.50530937655
"Dimorphotheca barberae",22.5448099108385,-30.9647161334435,10045.724231888
"Dimorphotheca ecklonis",22.5448099108385,-30.9647161334435,10045.724231888
"Dimorphotheca jucunda",27.9876995189036,-28.2914096359849,9735.80332299482
"Dimorphotheca pluvialis",19.8142668967149,-26.6567684650671,9585.84084396714
"Dimorphotheca sinuata",19.8142668967149,-26.6567684650671,9585.84084396714
"Diospyros dussaudii",103.744914173275,18.5396535694927,7433.10643785741
"Diospyros kaki",108.348070798137,25.6808155822212,7031.50741144257
"Diospyros lotus",81.0141958687806,35.4502646996692,4617.36309392485
"Diplotaxis acris",37.3951818773658,26.5726558845723,3732.59522626519
"Dipsacus chinensis",96.3751867290975,30.2113000106157,5944.36403173159
"Disphyma crassifolium",123.294850019938,-31.5399660094074,13247.7855007996
"Dolichorrhiza caucasica",44.1891891167694,42.7111547406361,2169.85350874056
"Dombeya wallichii",46.6869424107267,-19.4688379104024,8919.07941331879
"Doronicum oblongifolium",70.3356820326258,45.1497212079565,3211.51974679933
"Doronicum plantagineum subsp. atlanticum",1.96988692737399,31.5111674312083,3678.46939235101
"Doronicum reticulatum",44.4727124056012,34.9689369908841,2979.41710400994
"Doryanthes palmeri",145.803158365266,-27.4987240415117,14146.456761014
"Draba gilliesii",-69.8149458653931,-39.5648674843779,14118.1535513772
"Draba rigida",35.441648478726,39.0283978298971,2339.90609916532
"Dracaena draco",-15.6754686626662,28.3400533609037,4792.15433787276
"Dracaena fragrans",15.2906398500652,1.36514993366504,6550.40614669581
"Dracaena reflexa var. angustifolia",55.1713483407137,-14.2242925867177,8531.9750227562
"Dracocephalum bullatum",104.678088301968,28.6410152979675,6554.93866652868
"Dracocephalum canescens",45.0721531383705,37.6106933937788,2721.3225560306
"Dracocephalum ibericum",44.4884368320766,36.9764603248121,2769.36709177356
"Dracocephalum moldavica",95.2892270838495,46.8249301226386,4483.8539772213
"Drimia maura",-6.27937770867659,31.9475329847619,3989.98862149302
"Drusa glandulosa",1.74299298260394,24.7880392808518,4375.14866151649
"Dryopteris crispifolia",-27.0828576857216,38.2783601302234,4511.92386546028
"Dryopteris intermedia subsp. azorica",-27.0828576857216,38.2783601302234,4511.92386546028
"Dryopteris oligodonta",-19.8902288892646,22.1664745210241,5596.62924290936
"Duhaldea nervosa",94.663636939074,24.7193448977888,6347.60312853113
"Duranta erecta",-78.5552390727853,15.541065090362,9442.89360281857
"Dysphania ambrosioides",-75.7843037468046,4.27376869393797,10380.8157100064
"Echeveria gibbiflora",-100.806992476549,21.3213316074831,9919.74655559358
"Echeveria secunda",-99.7094424727266,20.8405319283133,9923.31630283694
"Echinacea purpurea",-87.9849330761052,37.195143549333,7796.90753782608
"Echinochloa muricata",-90.2801772802282,40.8193139978863,7540.62480281403
"Echinocystis lobata",-89.8444416760871,43.1992861006227,7292.1412583563
"Echinophora chrysantha",35.441648478726,39.0283978298971,2339.90609916532
"Echinophora tournefortii",44.8302533151529,35.8943592319219,2892.77438609471
"Echinophora trichophylla",35.441648478726,39.0283978298971,2339.90609916532
"Echinops acantholepis",54.8960781758038,36.3797236622135,3211.96406270448
"Echinops bovei",5.9763316307966,30.4254321999424,3642.60225920964
"Echinops gaillardotii",37.382505644058,33.1529683470544,3012.53344486727
"Echinops melitenensis",35.441648478726,39.0283978298971,2339.90609916532
"Echinops ossicus",41.2733422374216,41.4835691037231,2204.58125031968
"Echinops polyceras",40.7603659968655,30.902240646634,3321.05462531669
"Echinops pungens",45.0721531383705,37.6106933937788,2721.3225560306
"Echium aculeatum",-15.6754686626662,28.3400533609037,4792.15433787276
"Echium angustifolium subsp. sericeum",26.9534036248635,27.9294929214084,3515.73484817691
"Echium bonnetii",-15.6754686626662,28.3400533609037,4792.15433787276
"Echium callithyrsum",-15.6754686626662,28.3400533609037,4792.15433787276
"Echium candicans",-16.9468844916308,32.7675103174201,4444.04826794806
"Echium decaisnei",-15.6754686626662,28.3400533609037,4792.15433787276
"Echium decaisnei subsp. purpuriense",-15.6754686626662,28.3400533609037,4792.15433787276
"Echium giganteum",-15.6754686626662,28.3400533609037,4792.15433787276
"Echium glomeratum",34.5888968805811,33.3658883813559,2949.51186095773
"Echium handiense",-15.6754686626662,28.3400533609037,4792.15433787276
"Echium hierrense",-15.6754686626662,28.3400533609037,4792.15433787276
"Echium hypertropicum",-24.104989115863,15.9928956811446,6409.12920121015
"Echium nervosum",-16.9468844916308,32.7675103174201,4444.04826794806
"Echium onosmifolium",-15.6754686626662,28.3400533609037,4792.15433787276
"Echium pitardii",-15.6754686626662,28.3400533609037,4792.15433787276
"Echium rauwolfii",30.6341556410329,25.8002630477194,3755.04044031614
"Echium strictum",-15.6754686626662,28.3400533609037,4792.15433787276
"Echium virescens",-0.764987164683178,32.9547024846355,3645.93552603599
"Echium wildpretii",-15.6754686626662,28.3400533609037,4792.15433787276
"Elaeagnus commutata",-108.499394540783,50.7005662186492,7173.75917102831
"Elaeagnus difficilis",109.583510487924,28.4712839720955,6845.86881779974
"Elaeagnus glabra",119.258000409529,29.4031142322531,7293.87591683931
"Elaeagnus macrophylla",122.878666570086,31.9844622312571,7249.77982849739
"Elaeagnus multiflora",124.209665825306,36.3572858198379,6918.43546174489
"Elaeagnus oldhamii",117.724877716693,26.0283399555673,7521.76276112003
"Elaeagnus pungens",111.175993180694,34.4008222411493,6400.48884322181
"Elaeagnus umbellata",100.395699141228,33.9914122568683,5835.73580676367
"Elaeagnus × submacrophylla",132.838731139787,38.2590094247754,7170.49638595196
"Elaeis guineensis",10.4363168933512,4.04187793059323,6343.93187416772
"Eleusine coracana",24.1778172702564,-0.412223303910044,6659.91630864686
"Elodea canadensis",-90.4819723152258,42.2645962706544,7408.24525300514
"Elsholtzia ciliata",110.101308094147,38.6974308192224,5964.18806460654
"Elwendia cylindrica",58.0647898508228,36.8009909061853,3310.62881839633
"Elwendia persica",66.7269947442574,36.3231832973115,3774.50886370023
"Elymus canadensis",-92.9807651778549,42.4815033868756,7485.43466343597
"Elymus hystrix",-83.6683384888162,41.0837740101257,7236.37450210756
"Elymus smithii",-99.594044822165,43.0110364872628,7676.75799717986
"Elymus violaceus",-64.5034742520885,45.6738638875955,5925.71473977508
"Emilia coccinea",18.2129195974072,1.04700538774199,6546.96249806699
"Emilia sonchifolia",66.5318349972925,10.2761757043564,6329.5617346973
"Ensete ventricosum",30.8117108746138,-6.49070265938216,7326.41844127079
"Enterolobium cyclocarpum",-83.1598500747635,11.6643114529487,10058.3013852832
"Ephedra intermedia",74.523181794584,41.361057943037,3750.99625172349
"Ephedra strobilacea",62.7507790794689,37.2450066660077,3490.86345610094
"Epilobium brachycarpum",-106.891152861485,43.0991182303685,7908.15046308345
"Epilobium brunnescens",163.458867611112,-45.0435148369394,16646.0943952412
"Epilobium canum",-112.304141261494,37.0969965378731,8694.42922092867
"Epilobium clavatum",-119.51673715631,49.1972619474148,7598.76393099216
"Epilobium hirtigerum",96.172825048327,-29.3722683141485,11642.2108083657
"Epilobium laxum",76.6715153354858,37.217226309716,4223.10623977066
"Epilobium leptophyllum",-92.3191793194681,44.0009210228788,7311.36916781404
"Epilobium minutiflorum",74.3309748761335,38.9584756883637,3943.92790205029
"Epilobium nummulariifolium",56.5564245150979,-42.2230909083387,11577.7018226879
"Epilobium pallidiflorum",106.20986990437,-38.282364308768,12968.450898514
"Epilobium pedunculare",99.2945138098098,-46.4598361962528,13404.1917368248
"Epipremnum aureum",-149.881453467712,-17.4532023084495,15326.8094267495
"Eragrostis multicaulis",114.892677386207,28.2293985130901,7163.00345443511
"Eragrostis pectinacea",-87.0184977151003,31.0299179478057,8354.40595093303
"Eragrostis tef",40.4536267820763,8.60334483449074,5747.15693191757
"Eranthis cilicica",39.5996395326119,36.0732451693528,2738.13290435162
"Erechtites hieraciifolius",-77.4513672446109,22.6300295788143,8702.92709990414
"Erechtites valerianifolius",-72.250260177727,2.94825412568999,10312.9894048726
"Eremogone capillaris",23.9354456178923,52.2889621327786,852.094250111759
"Eremogone graminea",45.2453022329777,38.2912121406784,2656.41237339338
"Erica azorica",-27.0828576857216,38.2783601302234,4511.92386546028
"Erica gracilis",22.5448099108385,-30.9647161334435,10045.724231888
"Erica subdivaricata",22.5448099108385,-30.9647161334435,10045.724231888
"Erigeron annuus",-82.5037723380238,40.0803690706522,7280.16014984417
"Erigeron bonariensis",-71.3980832859653,-2.20703664837367,10758.4963679921
"Erigeron canadensis",-85.1515467074773,28.5300991776261,8511.84307235146
"Erigeron floribundus",-73.278240942558,-6.60638615736903,11283.6978075016
"Erigeron karvinskianus",-88.2311185672146,14.6415344816764,10021.4102145652
"Erigeron philadelphicus",-91.1033426849909,42.4084614309427,7419.01304495467
"Erigeron speciosus",-112.543488223883,42.5904382376838,8125.9365261589
"Erigeron strigosus var. septentrionalis",-89.1272950435967,44.940630559628,7095.70376873326
"Erigeron sumatrensis",-69.7902858670232,-4.12488287111197,10851.0713722387
"Eriobotrya japonica",104.678088301968,28.6410152979675,6554.93866652868
"Eriocapitella hupehensis",99.3003804658159,26.9144987032987,6407.91115784327
"Erodium trichomanefolium",36.9128105127592,37.0053081386959,2584.64488598099
"Erucastrum abyssinicum",42.0128265225691,13.2920333817194,5260.17107872534
"Erucastrum canariense",-15.6754686626662,28.3400533609037,4792.15433787276
"Erucastrum cardaminoides",-15.6754686626662,28.3400533609037,4792.15433787276
"Erucastrum leucanthum",-1.82512598571423,30.1860978507836,3965.59993963816
"Eryngium billardierei",54.2511721755885,35.2111468515286,3300.06980197153
"Eryngium caeruleum",60.4140140959211,38.6229909397327,3249.71559764899
"Eryngium falcatum",34.2478189767545,35.7856485058583,2679.28607148029
"Eryngium giganteum",41.2733422374216,41.4835691037231,2204.58125031968
"Eryngium kotschyi",35.441648478726,39.0283978298971,2339.90609916532
"Erysimum bicolor",-16.9468844916308,32.7675103174201,4444.04826794806
"Erysimum grandiflorum",1.96988692737399,31.5111674312083,3678.46939235101
"Erysimum kotschyanum",35.441648478726,39.0283978298971,2339.90609916532
"Erysimum perofskianum",117.285847443715,48.5941684538375,5499.60807790644
"Erysimum pulchellum",45.0721531383705,37.6106933937788,2721.3225560306
"Erysimum scabrum",41.1063794796054,34.5236637894882,2938.6789772482
"Erysimum scoparium",-15.6754686626662,28.3400533609037,4792.15433787276
"Erysimum × marshallii",-0.849690649994849,51.2848947694039,2035.35519262903
"Erythranthe guttata",-113.909494341557,45.0998208281339,7899.49470450271
"Erythranthe lutea",-69.7408124172397,-36.4460196509808,13842.7053402554
"Erythrina bogotensis",-73.0774610815318,3.92089196919712,10265.6567656628
"Erythrina crista-galli",-54.4857530159553,-23.7405480623345,11853.2451931916
"Erythrina variegata",71.2498616753754,1.67147704337645,7407.60513513402
"Erythronium oregonum",-121.394486235375,45.9807878559666,7981.61987155194
"Escallonia × rigida",-70.6646743354084,-46.8800111754045,14775.6317508596
"Eschscholzia californica",-112.06234125855,36.2446071083943,8776.59382766279
"Eucalyptus bridgesiana",145.308475071341,-30.6254118549041,14402.0904640706
"Eucalyptus camaldulensis",137.881018125972,-27.9019931343503,13737.3739969007
"Eucalyptus cinerea",145.667178900095,-34.5657745390455,14771.7341452076
"Eucalyptus globulus",145.460575167906,-39.4185329794897,15175.896981754
"Eucalyptus gomphocephala",122.128257029599,-25.7630820094268,12655.6772810507
"Eucalyptus gunnii",146.60204185232,-41.9582784772904,15450.1068847922
"Eucalyptus nitens",145.667178900095,-34.5657745390455,14771.7341452076
"Eucalyptus ovata",143.449953946324,-35.32681935909,14712.8049429153
"Eucalyptus perriniana",145.97879988417,-37.0299425184604,15002.7584113673
"Eucalyptus polyanthemos",145.667178900095,-34.5657745390455,14771.7341452076
"Eucalyptus pulverulenta",147.015249316696,-32.2527615964019,14643.533252366
"Eucalyptus robusta",145.803158365266,-27.4987240415117,14146.456761014
"Eucalyptus viminalis",143.678176639826,-32.8103927845962,14505.0039354605
"Eugenia uniflora",-55.7831855164549,-23.9140244513995,11939.3686511665
"Euonymus alatus",124.043458396043,45.1335313437402,6125.06061190477
"Euonymus atropurpureus",-85.5876563592011,39.5267169981817,7468.39986759432
"Euonymus fortunei",111.379255965596,21.6022501377287,7578.82423272106
"Euonymus grandiflorus",97.5247913185111,27.5035532591805,6253.96187106911
"Euonymus hamiltonianus",103.426089520646,32.2004757657548,6164.7665459393
"Euonymus japonicus",130.797168530529,34.1011817698195,7459.13958984951
"Euonymus latifolius subsp. cauconis",35.441648478726,39.0283978298971,2339.90609916532
"Euonymus maackii",119.679390837299,42.4748676774341,6140.63093272687
"Euonymus yakushimensis",138.214120033694,37.9061166876332,7454.27427897015
"Eupatorium chinense",116.407384410557,28.8477015324212,7189.61903582646
"Eupatorium perfoliatum",-83.3957335439313,40.6321498382097,7267.29551119993
"Euphorbia acalyphoides",36.185253036926,8.47856733899345,5707.29510709371
"Euphorbia altissima",41.0043118181108,34.9865761948233,2886.64440053061
"Euphorbia anachoreta",-15.862686475118,30.1429605184952,4631.45859464181
"Euphorbia aphylla",-15.6754686626662,28.3400533609037,4792.15433787276
"Euphorbia aserbajdzhanica",58.8070369479502,35.2763676097996,3490.48138911586
"Euphorbia atropurpurea",-15.6754686626662,28.3400533609037,4792.15433787276
"Euphorbia azorica",-27.0828576857216,38.2783601302234,4511.92386546028
"Euphorbia balsamifera",-11.6897205197008,28.3310090879703,4595.62051518565
"Euphorbia berthelotii",-15.6754686626662,28.3400533609037,4792.15433787276
"Euphorbia bourgaeana",-15.6754686626662,28.3400533609037,4792.15433787276
"Euphorbia canariensis",-15.6754686626662,28.3400533609037,4792.15433787276
"Euphorbia caput-medusae",19.8142668967149,-26.6567684650671,9585.84084396714
"Euphorbia chamaepeplus",37.0780281409429,30.688471094405,3277.05955138969
"Euphorbia cheiradenia",45.7081924319461,34.1882585087163,3097.87072835852
"Euphorbia condylocarpa",44.3593030900685,38.0658240907849,2651.9133828544
"Euphorbia dracunculoides subsp. glebulosa",1.96988692737399,31.5111674312083,3678.46939235101
"Euphorbia erinacea",38.3839725467923,34.9822184474948,2831.30142241702
"Euphorbia eriophora",43.4716125096803,36.1864782275279,2822.66858779061
"Euphorbia fulgens",-100.731450404404,18.877333232267,10165.2842802533
"Euphorbia granulata",37.5090940039683,24.9817490550028,3908.64174539264
"Euphorbia handiensis",-15.6754686626662,28.3400533609037,4792.15433787276
"Euphorbia heteradena",44.7435225004023,36.4875431725362,2828.13033997607
"Euphorbia heterophylla",-80.7138470232516,16.7499493203818,9437.86864955651
"Euphorbia hierosolymitana",35.1189303377149,34.3360627516079,2849.43445566232
"Euphorbia hirta",-80.2162496454913,13.2138195230022,9754.94667238894
