"taxon_name","n","native_to_europe","wcvp_accepted_id.x","family","genus","LifeCycle","Woodiness","woodiness","lifecycle","tiles","area_km2","wcvp_status","wcvp_accepted_id.y","taxon_name.y","min_fr"
"Ageratina altissima",2,FALSE,3126945,"Asteraceae","Ageratina","Perennial","Non-Woody","Non-Woody","Perennial",21,37499.538563747,"Accepted",3126945,"Ageratina altissima",1908
"Ageratina aromatica",1,FALSE,3126988,"Asteraceae","Ageratina","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Ageratum houstonianum",1,FALSE,3129279,"Asteraceae","Ageratum","Annual","Non-Woody","Non-Woody","Annual",969,1890017.48448921,"Accepted",3129279,"Ageratum houstonianum",1908
"Agrimonia parviflora",1,FALSE,2907628,"Rosaceae","Agrimonia","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Agrimonia repens",5,FALSE,2938694,"Rosaceae","Agrimonia","Perennial","Non-Woody","Non-Woody","Perennial",119,290737.174712463,"Accepted",2938694,"Agrimonia repens",1827
"Agrostis exarata",1,FALSE,389557,"Poaceae","Agrostis","Perennial","Non-Woody","Non-Woody","Perennial",5,6161.69342830106,"Accepted",389557,"Agrostis exarata",1891
"Agrostis scabra",1,FALSE,390266,"Poaceae","Agrostis",NA,"Non-Woody","Non-Woody","Perennial",116,152643.489620456,"Accepted",390266,"Agrostis scabra",1892
"Aichryson bollei",1,FALSE,2626770,"Crassulaceae","Aichryson","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Aichryson dichotomum",3,FALSE,2626773,"Crassulaceae","Aichryson",NA,NA,"Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Aichryson divaricatum",1,FALSE,2626774,"Crassulaceae","Aichryson",NA,"Non-Woody","Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Aichryson laxum",2,FALSE,2626782,"Crassulaceae","Aichryson",NA,"Non-Woody","Non-Woody","Annual",3,5495.65444878176,"Accepted",2626782,"Aichryson laxum",1909
"Aichryson parlatorei",1,FALSE,2626791,"Crassulaceae","Aichryson","Annual","Non-Woody","Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Aichryson punctatum",3,FALSE,2626798,"Crassulaceae","Aichryson","Annual","Non-Woody","Non-Woody","Annual",1,3572.22449349669,"Accepted",2626798,"Aichryson punctatum",NA
"Aichryson tortuosum",1,FALSE,2626804,"Crassulaceae","Aichryson","Perennial",NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Ailanthus altissima",18,FALSE,2626815,"Simaroubaceae","Ailanthus","Perennial","Woody","Woody","Perennial",1581,3237152.44765931,"Accepted",2626815,"Ailanthus altissima",1786
"Aizoon canariense",1,FALSE,2627016,"Aizoaceae","Aizoon",NA,"Non-Woody","Non-Woody",NA,5,15111.5088052307,"Accepted",2627016,"Aizoon canariense",NA
"Ajania pacifica",1,FALSE,3107194,"Asteraceae","Ajania","Perennial","Non-Woody","Non-Woody","Perennial",1,2480.4891350864,"Accepted",3107194,"Ajania pacifica",NA
"Akebia quinata",2,FALSE,517411,"Lardizabalaceae","Akebia","Perennial","Woody","Woody","Perennial",144,252470.540464013,"Accepted",517411,"Akebia quinata",1836
"Akebia trifoliata",1,FALSE,517421,"Lardizabalaceae","Akebia","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Akhania canescens",1,FALSE,3288839,"Amaranthaceae","Akhania","Perennial",NA,NA,"Perennial",NA,NA,NA,NA,NA,NA
"Albizia julibrissin",13,FALSE,2627374,"Fabaceae","Albizia","Perennial","Woody","Woody","Perennial",377,734607.058540997,"Accepted",2627374,"Albizia julibrissin",1745
"Albizia lebbeck",1,FALSE,2627391,"Fabaceae","Albizia","Perennial","Woody","Woody","Perennial",1,2986.89035947156,"Accepted",2627391,"Albizia lebbeck",NA
"Albizia procera",1,FALSE,2627494,"Fabaceae","Albizia","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Albuca bracteata",1,FALSE,456152,"Asparagaceae","Albuca","Perennial","Non-Woody","Non-Woody","Perennial",3,7120.61646618871,"Accepted",456152,"Albuca bracteata",NA
"Alcea acaulis",2,FALSE,2627621,"Malvaceae","Alcea","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Alcea apterocarpa",3,FALSE,2627628,"Malvaceae","Alcea","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Alcea calvertii",1,FALSE,2627635,"Malvaceae","Alcea","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Alcea digitata",1,FALSE,2627641,"Malvaceae","Alcea","Perennial","Non-Woody","Non-Woody","Perennial",1,2518.0882508977,"Accepted",2627641,"Alcea digitata",NA
"Alcea dissecta",2,FALSE,2627642,"Malvaceae","Alcea","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Alcea excubita",1,FALSE,2627645,"Malvaceae","Alcea","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Alcea flavovirens",1,FALSE,2627649,"Malvaceae","Alcea","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Alcea hohenackeri",2,FALSE,2627661,"Malvaceae","Alcea","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Alcea nudiflora",2,FALSE,2909953,"Malvaceae","Alcea",NA,"Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Alcea rosea",57,FALSE,2627710,"Malvaceae","Alcea","Perennial","Non-Woody","Non-Woody","Perennial",1851,3593357.10748788,"Accepted",2627710,"Alcea rosea",1804
"Alcea rufescens",1,FALSE,2627713,"Malvaceae","Alcea",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Alcea striata",3,FALSE,2627724,"Malvaceae","Alcea","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Alcea tabrisiana",1,FALSE,2627728,"Malvaceae","Alcea","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Alchemilla barbatiflora",1,FALSE,2938910,"Rosaceae","Alchemilla","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Alchemilla holocycla",1,FALSE,2939561,"Rosaceae","Alchemilla","Perennial","Non-Woody","Non-Woody","Perennial",3,4005.10635973434,"Accepted",2939561,"Alchemilla holocycla",NA
"Alchemilla pseudocartalinica",1,FALSE,2940112,"Rosaceae","Alchemilla","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Alchemilla sericata",1,FALSE,2939708,"Rosaceae","Alchemilla","Perennial","Non-Woody","Non-Woody","Perennial",3,4017.16464171162,"Accepted",2939708,"Alchemilla sericata",NA
"Alfredia cernua",2,FALSE,3043546,"Asteraceae","Alfredia","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Alkanna orientalis",4,FALSE,2628512,"Boraginaceae","Alkanna","Perennial","Non-Woody","Non-Woody","Perennial",9,18070.5642710977,"Accepted",2628512,"Alkanna orientalis",NA
"Alkanna tubulosa",1,FALSE,2628558,"Boraginaceae","Alkanna","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Allagopappus canariensis",1,FALSE,3113805,"Asteraceae","Allagopappus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Allium akaka",1,FALSE,294921,"Amaryllidaceae","Allium","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Allium ascalonicum",9,FALSE,295055,"Amaryllidaceae","Allium","Perennial","Non-Woody","Non-Woody","Perennial",4,11097.5268707918,"Accepted",295055,"Allium ascalonicum",NA
"Allium cepa",55,FALSE,295261,"Amaryllidaceae","Allium","Perennial","Non-Woody","Non-Woody","Perennial",639,1208487.11950194,"Accepted",295261,"Allium cepa",1749
"Allium curtum",1,FALSE,295385,"Amaryllidaceae","Allium","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Allium cyaneum",1,FALSE,295393,"Amaryllidaceae","Allium","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Allium fistulosum",15,FALSE,295569,"Amaryllidaceae","Allium","Perennial","Non-Woody","Non-Woody","Perennial",140,249846.94673695,"Accepted",295569,"Allium fistulosum",1807
"Allium orientale",1,FALSE,296166,"Amaryllidaceae","Allium","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Allium phanerantherum",1,FALSE,296270,"Amaryllidaceae","Allium","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Allium rothii",1,FALSE,296435,"Amaryllidaceae","Allium","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Allium sativum",28,FALSE,296499,"Amaryllidaceae","Allium","Perennial","Non-Woody","Non-Woody","Perennial",598,1146216.2470592,"Accepted",296499,"Allium sativum",1830
"Allium senescens",3,FALSE,296571,"Amaryllidaceae","Allium","Perennial","Non-Woody","Non-Woody","Perennial",101,206916.481418598,"Accepted",296571,"Allium senescens",NA
"Allium stamineum",1,FALSE,296656,"Amaryllidaceae","Allium","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Alnus hirsuta",4,FALSE,6410,"Betulaceae","Alnus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Alnus incana subsp. rugosa",10,FALSE,6448,"Betulaceae","Alnus",NA,NA,"Woody","Perennial",2,4361.88347822967,"Accepted",6448,"Alnus incana subsp. rugosa",NA
"Alnus incana subsp. tenuifolia",1,FALSE,6453,"Betulaceae","Alnus",NA,NA,"Woody","Perennial",NA,NA,NA,NA,NA,NA
"Alnus japonica",6,FALSE,6471,"Betulaceae","Alnus","Perennial","Woody","Woody","Perennial",8,14582.643173822,"Accepted",6471,"Alnus japonica",NA
"Alnus maritima",1,FALSE,6509,"Betulaceae","Alnus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Alnus orientalis",8,FALSE,6551,"Betulaceae","Alnus","Perennial","Woody","Woody","Perennial",1,2107.96618987524,"Accepted",6551,"Alnus orientalis",NA
"Alnus pendula",1,FALSE,6568,"Betulaceae","Alnus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Alnus rubra",7,FALSE,6584,"Betulaceae","Alnus","Perennial","Woody","Woody","Perennial",56,93690.4648799748,"Accepted",6584,"Alnus rubra",1968
"Alnus subcordata",6,FALSE,6633,"Betulaceae","Alnus","Perennial","Woody","Woody","Perennial",3,7573.87020817644,"Accepted",6633,"Alnus subcordata",NA
"Aloe arborescens",2,FALSE,297073,"Asphodelaceae","Aloe","Perennial","Woody","Woody","Perennial",206,435907.06005995,"Accepted",297073,"Aloe arborescens",1980
"Aloe ferox",1,FALSE,297380,"Asphodelaceae","Aloe","Perennial","Woody","Woody","Perennial",4,10922.4542984217,"Accepted",297380,"Aloe ferox",NA
"Aloe glauca",1,FALSE,297423,"Asphodelaceae","Aloe",NA,"Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Aloe maculata",1,FALSE,309868,"Asphodelaceae","Aloe","Perennial","Non-Woody","Non-Woody","Perennial",187,387951.466720709,"Accepted",309868,"Aloe maculata",1986
"Aloe vera",2,FALSE,298116,"Asphodelaceae","Aloe","Perennial","Non-Woody","Non-Woody","Perennial",112,240430.238375102,"Accepted",298116,"Aloe vera",1896
"Aloiampelos ciliaris",2,FALSE,489237,"Asphodelaceae","Aloiampelos",NA,NA,NA,NA,4,7876.92034660192,"Accepted",489237,"Aloiampelos ciliaris",NA
"Alonsoa acutifolia",1,FALSE,2629902,"Scrophulariaceae","Alonsoa","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Alopecurus lanatus",1,FALSE,391445,"Poaceae","Alopecurus","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Aloysia citrodora",3,FALSE,6894,"Verbenaceae","Aloysia",NA,NA,NA,NA,53,129532.962155462,"Accepted",6894,"Aloysia citrodora",NA
"Alpinia zerumbet",1,FALSE,219119,"Zingiberaceae","Alpinia","Perennial","Non-Woody","Non-Woody","Perennial",2,4458.89441967584,"Accepted",219119,"Alpinia zerumbet",NA
"Alyogyne cuneiformis",1,FALSE,2631714,"Malvaceae","Alyogyne","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Alyssum baumgartnerianum",3,FALSE,2631935,"Brassicaceae","Alyssum","Perennial",NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Alyssum lepidotum",1,FALSE,2632229,"Brassicaceae","Alyssum","Perennial",NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Alyssum szovitsianum",1,FALSE,2632553,"Brassicaceae","Alyssum","Annual","Non-Woody","Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Alyssum trichocarpum",1,FALSE,2632581,"Brassicaceae","Alyssum","Annual","Non-Woody","Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Amaranthus albus",4,FALSE,2632650,"Amaranthaceae","Amaranthus","Annual","Non-Woody","Non-Woody","Annual",1242,2576272.19691635,"Accepted",2632650,"Amaranthus albus",1834
"Amaranthus blitoides",3,FALSE,2632706,"Amaranthaceae","Amaranthus","Annual","Non-Woody","Non-Woody","Annual",826,1703696.38309079,"Accepted",2632706,"Amaranthus blitoides",1835
"Amaranthus blitum",6,FALSE,2632714,"Amaranthaceae","Amaranthus","Annual","Non-Woody","Non-Woody","Annual",971,1951340.13265451,"Accepted",2632714,"Amaranthus blitum",1771
"Amaranthus blitum subsp. emarginatus",1,FALSE,2632720,"Amaranthaceae","Amaranthus",NA,NA,"Non-Woody","Annual",971,1951340.13265451,"Accepted",2632720,"Amaranthus blitum subsp. emarginatus",1889
"Amaranthus blitum subsp. oleraceus",3,FALSE,2632724,"Amaranthaceae","Amaranthus",NA,NA,"Non-Woody","Annual",971,1951340.13265451,"Accepted",2632724,"Amaranthus blitum subsp. oleraceus",NA
"Amaranthus caudatus",8,FALSE,2632762,"Amaranthaceae","Amaranthus","Annual","Non-Woody","Non-Woody","Annual",691,1371597.37850691,"Accepted",2632762,"Amaranthus caudatus",1780
"Amaranthus cruentus",4,FALSE,2632793,"Amaranthaceae","Amaranthus","Annual","Non-Woody","Non-Woody","Annual",670,1314681.23745626,"Accepted",2632793,"Amaranthus cruentus",1830
"Amaranthus deflexus",3,FALSE,2632798,"Amaranthaceae","Amaranthus","Annual","Non-Woody","Non-Woody","Annual",774,1732171.06338679,"Accepted",2632798,"Amaranthus deflexus",1830
"Amaranthus hybridus",11,FALSE,2632871,"Amaranthaceae","Amaranthus","Annual","Non-Woody","Non-Woody","Annual",798,1648640.76232554,"Accepted",2632871,"Amaranthus hybridus",1853
"Amaranthus hybridus subsp. hybridus",2,FALSE,3261821,"Amaranthaceae","Amaranthus",NA,NA,"Non-Woody","Annual",798,1648640.76232554,"Accepted",3261821,"Amaranthus hybridus subsp. hybridus",1950
"Amaranthus powellii",7,FALSE,2633044,"Amaranthaceae","Amaranthus","Annual","Non-Woody","Non-Woody","Annual",773,1545614.49552777,"Accepted",2633044,"Amaranthus powellii",1853
"Amaranthus retroflexus",62,FALSE,2633061,"Amaranthaceae","Amaranthus","Annual","Non-Woody","Non-Woody","Annual",2506,4778246.19250514,"Accepted",2633061,"Amaranthus retroflexus",1760
"Amaranthus spinosus",4,FALSE,2633107,"Amaranthaceae","Amaranthus","Annual","Non-Woody","Non-Woody","Annual",81,173785.704525266,"Accepted",2633107,"Amaranthus spinosus",1883
"Amaranthus tricolor",1,FALSE,2633132,"Amaranthaceae","Amaranthus","Annual","Non-Woody","Non-Woody","Annual",58,133903.37803851,"Accepted",2633132,"Amaranthus tricolor",1877
"Amaranthus viridis",9,FALSE,2633159,"Amaranthaceae","Amaranthus","Annual","Non-Woody","Non-Woody","Annual",243,499323.950289043,"Accepted",2633159,"Amaranthus viridis",1780
"Amaryllis belladonna",1,FALSE,298570,"Amaryllidaceae","Amaryllis","Perennial","Non-Woody","Non-Woody","Perennial",134,224625.960964068,"Accepted",298570,"Amaryllis belladonna",1887
"Amberboa moschata",3,FALSE,3046753,"Asteraceae","Amberboa","Annual","Non-Woody","Non-Woody","Annual",4,4536.30924056254,"Accepted",3046753,"Amberboa moschata",1883
"Ambrosia artemisiifolia",16,FALSE,2922382,"Asteraceae","Ambrosia","Annual","Non-Woody","Non-Woody","Annual",2002,3691798.76638276,"Accepted",2922382,"Ambrosia artemisiifolia",1700
"Ambrosia confertiflora",2,FALSE,3119478,"Asteraceae","Ambrosia","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Ambrosia psilostachya",3,FALSE,2922398,"Asteraceae","Ambrosia","Perennial","Non-Woody","Non-Woody","Perennial",236,446685.118422546,"Accepted",2922398,"Ambrosia psilostachya",1700
"Ambrosia trifida",2,FALSE,3119556,"Asteraceae","Ambrosia","Annual","Non-Woody","Non-Woody","Annual",365,699109.445661229,"Accepted",3119556,"Ambrosia trifida",1700
"Amelanchier alnifolia",2,FALSE,2941208,"Rosaceae","Amelanchier","Perennial","Woody","Woody","Perennial",148,243296.320118116,"Accepted",2941208,"Amelanchier alnifolia",1905
"Amelanchier asiatica",2,FALSE,2940139,"Rosaceae","Amelanchier","Perennial","Woody","Woody","Perennial",3,7176.90221271165,"Accepted",2940139,"Amelanchier asiatica",NA
"Amelanchier laevis",2,FALSE,2940246,"Rosaceae","Amelanchier","Perennial","Woody","Woody","Perennial",44,61758.6583365789,"Accepted",2940246,"Amelanchier laevis",1996
"Amelanchier stolonifera",1,FALSE,2941308,"Rosaceae","Amelanchier","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Amelanchier × lamarckii",11,FALSE,2940252,"Rosaceae","Amelanchier","Perennial","Woody","Woody","Perennial",527,816940.952961027,"Accepted",2940252,"Amelanchier × lamarckii",1867
"Ammobium alatum",1,FALSE,3088440,"Asteraceae","Ammobium","Perennial","Non-Woody","Non-Woody","Perennial",52,110129.701600594,"Accepted",3088440,"Ammobium alatum",1942
"Amorpha fruticosa",9,FALSE,2634148,"Fabaceae","Amorpha","Perennial","Woody","Woody","Perennial",1053,2171574.51549357,"Accepted",2634148,"Amorpha fruticosa",1724
"Amorpha glabra",1,FALSE,2634180,"Fabaceae","Amorpha","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Ampelopsis cordata",1,FALSE,2634490,"Vitaceae","Ampelopsis","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Ampelopsis glandulosa",1,FALSE,2634501,"Vitaceae","Ampelopsis",NA,"Non-Woody","Non-Woody","Perennial",2,2327.87473601146,"Accepted",2634501,"Ampelopsis glandulosa",1880
"Ampelopsis orientalis",1,FALSE,2634560,"Vitaceae","Ampelopsis",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Amsinckia menziesii",1,FALSE,2635052,"Boraginaceae","Amsinckia","Annual","Non-Woody","Non-Woody","Annual",291,433616.485174425,"Accepted",2635052,"Amsinckia menziesii",1805
"Amsinckia menziesii var. menziesii",2,FALSE,3261835,"Boraginaceae","Amsinckia",NA,NA,"Non-Woody","Annual",7,8771.05908343173,"Accepted",3261835,"Amsinckia menziesii var. menziesii",NA
"Anabasis prostrata",1,FALSE,2635677,"Amaranthaceae","Anabasis",NA,NA,"Woody","Perennial",NA,NA,NA,NA,NA,NA
"Ananas comosus",4,FALSE,219669,"Bromeliaceae","Ananas","Perennial","Non-Woody","Non-Woody","Perennial",1,2575.08951463163,"Accepted",219669,"Ananas comosus",NA
"Anaphalis triplinervis",1,FALSE,3088985,"Asteraceae","Anaphalis","Perennial","Non-Woody","Non-Woody","Perennial",50,93079.2122183214,"Accepted",3088985,"Anaphalis triplinervis",2019
"Anastatica hierochuntica",3,FALSE,2636323,"Brassicaceae","Anastatica","Annual","Non-Woody","Non-Woody","Annual",1,3572.22449349669,"Accepted",2636323,"Anastatica hierochuntica",NA
"Anchusa capensis",4,FALSE,2636491,"Boraginaceae","Anchusa","Perennial","Non-Woody","Non-Woody","Perennial",1,1923.13500397742,"Accepted",2636491,"Anchusa capensis",NA
"Anchusa strigosa",10,FALSE,2636674,"Boraginaceae","Anchusa","Perennial","Non-Woody","Non-Woody","Perennial",1,2434.04804842061,"Accepted",2636674,"Anchusa strigosa",NA
"Andropogon gayanus",1,FALSE,392453,"Poaceae","Andropogon","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Andryala glandulosa",3,FALSE,3063804,"Asteraceae","Andryala","Perennial","Non-Woody","Non-Woody","Perennial",3,10021.938132328,"Accepted",3063804,"Andryala glandulosa",NA
"Andryala pinnatifida",15,FALSE,3063842,"Asteraceae","Andryala","Perennial","Non-Woody","Non-Woody","Perennial",3,9093.413383054,"Accepted",3063842,"Andryala pinnatifida",NA
"Andryala pinnatifida subsp. ducellieri",1,FALSE,3063857,"Asteraceae","Andryala",NA,NA,"Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Andryala pinnatifida subsp. mogadorensis",1,FALSE,3063864,"Asteraceae","Andryala",NA,NA,"Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Anemone virginiana",1,FALSE,2638797,"Ranunculaceae","Anemone","Perennial","Non-Woody","Non-Woody","Perennial",2,7088.45748453374,"Accepted",2638797,"Anemone virginiana",NA
"Anethum graveolens",28,FALSE,2638934,"Apiaceae","Anethum","Annual","Non-Woody","Non-Woody","Annual",1238,2264842.13209187,"Accepted",2638934,"Anethum graveolens",1777
"Angelica atropurpurea",1,FALSE,2639008,"Apiaceae","Angelica","Perennial","Non-Woody","Non-Woody","Perennial",4,7355.61630673439,"Accepted",2639008,"Angelica atropurpurea",NA
"Angelica nitida",1,FALSE,2639187,"Apiaceae","Angelica","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Angelica ursina",1,FALSE,2639313,"Apiaceae","Angelica","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Anisodontea fruticosa",1,FALSE,2640196,"Malvaceae","Anisodontea","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Anisodus stramoniifolius",1,FALSE,2640223,"Solanaceae","Anisodus","Perennial",NA,NA,"Perennial",NA,NA,NA,NA,NA,NA
"Annona cherimola",5,FALSE,2640812,"Annonaceae","Annona","Perennial","Woody","Woody","Perennial",8,20814.3829673235,"Accepted",2640812,"Annona cherimola",NA
"Annona muricata",2,FALSE,2640944,"Annonaceae","Annona","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Anoda cristata",4,FALSE,2641086,"Malvaceae","Anoda","Annual","Non-Woody","Non-Woody","Annual",51,86670.1620564535,"Accepted",2641086,"Anoda cristata",1930
"Anthemis bornmuelleri",2,FALSE,3110697,"Asteraceae","Anthemis","Annual","Non-Woody","Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Anthemis kotschyana",2,FALSE,3110918,"Asteraceae","Anthemis","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Anthemis rascheyana",2,FALSE,3111041,"Asteraceae","Anthemis","Annual","Non-Woody","Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Anthemis retusa",1,FALSE,3111044,"Asteraceae","Anthemis",NA,NA,"Non-Woody","Annual",NA,NA,NA,NA,NA,NA
