"taxon_name","n","native_to_europe","wcvp_accepted_id.x","family","genus","LifeCycle","Woodiness","woodiness","lifecycle","tiles","area_km2","wcvp_status","wcvp_accepted_id.y","taxon_name.y","min_fr"
"Achillea pyrenaica",1,TRUE,3110135,"Asteraceae","Achillea","Perennial",NA,"Non-Woody","Perennial",40,106318.587377624,"Accepted",3110135,"Achillea pyrenaica",NA
"Achillea roseoalba",2,TRUE,3110137,"Asteraceae","Achillea",NA,NA,"Non-Woody","Perennial",140,266523.121205608,"Accepted",3110137,"Achillea roseoalba",NA
"Achillea salicifolia",10,TRUE,3110151,"Asteraceae","Achillea","Perennial","Non-Woody","Non-Woody","Perennial",625,1030188.80660046,"Accepted",3110151,"Achillea salicifolia",1874
"Achillea setacea",21,TRUE,2908241,"Asteraceae","Achillea","Perennial","Non-Woody","Non-Woody","Perennial",444,865651.839768706,"Accepted",2908241,"Achillea setacea",1885
"Achillea sintenisii",1,FALSE,3110174,"Asteraceae","Achillea","Perennial",NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Achillea sipikorensis",1,FALSE,3110175,"Asteraceae","Achillea","Perennial",NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Achillea taygetea",1,TRUE,3110183,"Asteraceae","Achillea","Perennial",NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Achillea tenuifolia",4,FALSE,3110192,"Asteraceae","Achillea","Perennial","Woody","Woody","Perennial",2,2770.96536513208,"Accepted",3110192,"Achillea tenuifolia",NA
"Achillea teretifolia",1,FALSE,3110194,"Asteraceae","Achillea","Perennial",NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Achillea tomentosa",3,TRUE,2909026,"Asteraceae","Achillea","Perennial","Non-Woody","Non-Woody","Perennial",255,549738.000296022,"Accepted",2909026,"Achillea tomentosa",1895
"Achillea umbellata",2,TRUE,3110199,"Asteraceae","Achillea","Perennial",NA,"Non-Woody","Perennial",1,3405.10363549271,"Accepted",3110199,"Achillea umbellata",NA
"Achillea wilhelmsii",1,FALSE,3109777,"Asteraceae","Achillea",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Achnatherum bromoides",5,TRUE,387254,"Poaceae","Achnatherum","Perennial","Non-Woody","Non-Woody","Perennial",114,281425.859814241,"Accepted",387254,"Achnatherum bromoides",1824
"Achnatherum calamagrostis",16,TRUE,387255,"Poaceae","Achnatherum","Perennial","Non-Woody","Non-Woody","Perennial",1738,1910242.06859653,"Accepted",387255,"Achnatherum calamagrostis",1835
"Achnatherum paradoxum",2,TRUE,523782,"Poaceae","Achnatherum","Perennial","Non-Woody","Non-Woody","Perennial",133,367536.926769327,"Accepted",523782,"Achnatherum paradoxum",NA
"Achnatherum parviflorum",6,TRUE,539640,"Poaceae","Achnatherum","Perennial","Non-Woody","Non-Woody","Perennial",80,241072.837668528,"Accepted",539640,"Achnatherum parviflorum",NA
"Achnatherum pekinense",1,FALSE,387140,"Poaceae","Achnatherum","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Achnatherum sibiricum",1,FALSE,387154,"Poaceae","Achnatherum","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Achnatherum virescens",3,TRUE,524566,"Poaceae","Achnatherum","Perennial","Non-Woody","Non-Woody","Perennial",41,86635.7547904187,"Accepted",524566,"Achnatherum virescens",NA
"Achyranthes aspera",1,TRUE,2617475,"Amaranthaceae","Achyranthes","Perennial","Non-Woody","Non-Woody","Perennial",21,43866.9447341512,"Accepted",2617475,"Achyranthes aspera",NA
"Achyranthes aspera var. sicula",1,TRUE,2617494,"Amaranthaceae","Achyranthes",NA,NA,"Non-Woody","Perennial",7,14456.0357825494,"Accepted",2617494,"Achyranthes aspera var. sicula",1887
"Acmella ciliata",1,FALSE,3123723,"Asteraceae","Acmella","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Acokanthera oblongifolia",1,FALSE,2164,"Apocynaceae","Acokanthera","Perennial","Woody","Woody","Perennial",1,3572.22449349669,"Accepted",2164,"Acokanthera oblongifolia",NA
"Aconitum anthora",2,TRUE,2618374,"Ranunculaceae","Aconitum","Perennial","Non-Woody","Non-Woody","Perennial",220,466839.774924467,"Accepted",2618374,"Aconitum anthora",NA
"Aconitum anthora subsp. anthora",1,TRUE,3310057,"Ranunculaceae","Aconitum",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Aconitum barbatum",2,FALSE,2618419,"Ranunculaceae","Aconitum",NA,"Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Aconitum carmichaelii",2,FALSE,2618501,"Ranunculaceae","Aconitum","Perennial","Non-Woody","Non-Woody","Perennial",27,43532.563855325,"Accepted",2618501,"Aconitum carmichaelii",NA
"Aconitum degenii",4,TRUE,2618605,"Ranunculaceae","Aconitum","Perennial","Non-Woody","Non-Woody","Perennial",139,236529.5302271,"Accepted",2618605,"Aconitum degenii",NA
"Aconitum firmum",5,TRUE,2618699,"Ranunculaceae","Aconitum","Perennial","Non-Woody","Non-Woody","Perennial",26,49575.8863407655,"Accepted",2618699,"Aconitum firmum",NA
"Aconitum fischeri",1,FALSE,2618710,"Ranunculaceae","Aconitum",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Aconitum lamarckii",9,TRUE,2618952,"Ranunculaceae","Aconitum",NA,NA,"Non-Woody","Perennial",87,190420.590291912,"Accepted",2618952,"Aconitum lamarckii",NA
"Aconitum lasiocarpum",2,TRUE,2618958,"Ranunculaceae","Aconitum",NA,NA,"Non-Woody","Perennial",5,10545.4923379334,"Accepted",2618958,"Aconitum lasiocarpum",NA
"Aconitum lasiostomum",1,TRUE,2618961,"Ranunculaceae","Aconitum",NA,NA,"Non-Woody","Perennial",60,128391.524528183,"Accepted",2618961,"Aconitum lasiostomum",1993
"Aconitum lycoctonum",16,TRUE,2619019,"Ranunculaceae","Aconitum","Perennial","Non-Woody","Non-Woody","Perennial",867,1536964.22620931,"Accepted",2619019,"Aconitum lycoctonum",1880
"Aconitum moldavicum",5,TRUE,2619078,"Ranunculaceae","Aconitum",NA,NA,"Non-Woody","Perennial",39,74029.0481019422,"Accepted",2619078,"Aconitum moldavicum",NA
"Aconitum napellus",21,TRUE,2619110,"Ranunculaceae","Aconitum","Perennial","Non-Woody","Non-Woody","Perennial",973,1622634.35712842,"Accepted",2619110,"Aconitum napellus",1807
"Aconitum napellus subsp. lusitanicum",3,TRUE,2619166,"Ranunculaceae","Aconitum",NA,NA,"Non-Woody","Perennial",247,430863.731274873,"Accepted",2619166,"Aconitum napellus subsp. lusitanicum",NA
"Aconitum orientale",2,FALSE,2619270,"Ranunculaceae","Aconitum",NA,"Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Aconitum plicatum",3,TRUE,2619355,"Ranunculaceae","Aconitum","Perennial","Non-Woody","Non-Woody","Perennial",45,69328.2518535322,"Accepted",2619355,"Aconitum plicatum",NA
"Aconitum septentrionale",11,TRUE,2619505,"Ranunculaceae","Aconitum","Perennial","Non-Woody","Non-Woody","Perennial",979,1206631.64513914,"Accepted",2619505,"Aconitum septentrionale",NA
"Aconitum tauricum",4,TRUE,2619611,"Ranunculaceae","Aconitum","Perennial","Non-Woody","Non-Woody","Perennial",37,71367.2634724803,"Accepted",2619611,"Aconitum tauricum",NA
"Aconitum toxicum",2,TRUE,2619640,"Ranunculaceae","Aconitum",NA,NA,"Non-Woody","Perennial",4,9297.8507665374,"Accepted",2619640,"Aconitum toxicum",NA
"Aconitum variegatum",15,TRUE,2619691,"Ranunculaceae","Aconitum","Perennial","Non-Woody","Non-Woody","Perennial",302,559842.731376487,"Accepted",2619691,"Aconitum variegatum",1851
"Aconitum volubile",1,FALSE,2619747,"Ranunculaceae","Aconitum","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Aconitum vulparia",13,TRUE,2619756,"Ranunculaceae","Aconitum","Perennial","Non-Woody","Non-Woody","Perennial",246,496873.304316995,"Accepted",2619756,"Aconitum vulparia",NA
"Aconitum yuparense",1,FALSE,2619809,"Ranunculaceae","Aconitum","Perennial",NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Aconitum × cammarum",9,TRUE,2618485,"Ranunculaceae","Aconitum","Perennial","Non-Woody","Non-Woody","Perennial",583,664888.603775184,"Accepted",2618485,"Aconitum × cammarum",1819
"Acorus calamus",8,FALSE,2304,"Acoraceae","Acorus","Perennial","Non-Woody","Non-Woody","Perennial",1185,1996621.96628685,"Accepted",2304,"Acorus calamus",1500
"Acorus gramineus",1,FALSE,2322,"Acoraceae","Acorus","Perennial","Non-Woody","Non-Woody","Perennial",6,12664.6407186391,"Accepted",2322,"Acorus gramineus",1977
"Acrospelion distichophyllum",4,TRUE,533047,"Poaceae","Acrospelion","Perennial","Non-Woody","Non-Woody","Perennial",93,165997.9535767,"Accepted",533047,"Acrospelion distichophyllum",NA
"Actaea cordifolia",1,FALSE,2620528,"Ranunculaceae","Actaea","Perennial","Non-Woody","Non-Woody","Perennial",4,8146.61984624057,"Accepted",2620528,"Actaea cordifolia",NA
"Actaea dahurica",1,FALSE,2620530,"Ranunculaceae","Actaea","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Actaea erythrocarpa",1,TRUE,2620535,"Ranunculaceae","Actaea",NA,NA,"Non-Woody","Perennial",178,222774.211791802,"Accepted",2620535,"Actaea erythrocarpa",NA
"Actaea europaea",6,TRUE,2620536,"Ranunculaceae","Actaea","Perennial","Non-Woody","Non-Woody","Perennial",33,70479.2510756875,"Accepted",2620536,"Actaea europaea",NA
"Actaea japonica",1,FALSE,2620541,"Ranunculaceae","Actaea","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Actaea pachypoda",3,FALSE,2620557,"Ranunculaceae","Actaea","Perennial","Non-Woody","Non-Woody","Perennial",1,1621.83943485189,"Accepted",2620557,"Actaea pachypoda",NA
"Actaea racemosa",2,FALSE,2620567,"Ranunculaceae","Actaea","Perennial","Non-Woody","Non-Woody","Perennial",9,14872.9946531578,"Accepted",2620567,"Actaea racemosa",1993
"Actaea rubra",4,FALSE,2620570,"Ranunculaceae","Actaea","Perennial","Non-Woody","Non-Woody","Perennial",286,281738.916822957,"Accepted",2620570,"Actaea rubra",1900
"Actaea simplex",1,FALSE,2620576,"Ranunculaceae","Actaea","Perennial","Non-Woody","Non-Woody","Perennial",4,7326.90900542381,"Accepted",2620576,"Actaea simplex",NA
"Actaea spicata",16,TRUE,2620577,"Ranunculaceae","Actaea","Perennial","Non-Woody","Non-Woody","Perennial",2326,3560317.77550683,"Accepted",2620577,"Actaea spicata",NA
"Actinidia chinensis",8,FALSE,2620644,"Actinidiaceae","Actinidia","Perennial","Woody","Woody","Perennial",178,326186.962061666,"Accepted",2620644,"Actinidia chinensis",1972
"Actinidia chinensis var. deliciosa",8,FALSE,2874080,"Actinidiaceae","Actinidia","Perennial","Woody","Woody","Perennial",10,19424.5244545877,"Accepted",2874080,"Actinidia chinensis var. deliciosa",2000
"Adelocaryum coelestinum",2,FALSE,2621176,"Boraginaceae","Adelocaryum","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Adenocarpus complicatus",21,TRUE,2621654,"Fabaceae","Adenocarpus","Perennial","Woody","Woody","Perennial",181,477156.496801039,"Accepted",2621654,"Adenocarpus complicatus",NA
"Adenocarpus complicatus subsp. aureus",1,TRUE,2621656,"Fabaceae","Adenocarpus",NA,NA,"Woody","Perennial",NA,NA,NA,NA,NA,NA
"Adenocarpus complicatus subsp. samniticus",2,TRUE,2913484,"Fabaceae","Adenocarpus",NA,NA,"Woody","Perennial",1,3350.01284268237,"Accepted",2913484,"Adenocarpus complicatus subsp. samniticus",NA
"Adenocarpus decorticans",2,TRUE,2621666,"Fabaceae","Adenocarpus","Perennial","Woody","Woody","Perennial",21,60697.5008594811,"Accepted",2621666,"Adenocarpus decorticans",NA
"Adenocarpus foliolosus",30,FALSE,2621673,"Fabaceae","Adenocarpus","Perennial","Woody","Woody","Perennial",2,5685.91128112898,"Accepted",2621673,"Adenocarpus foliolosus",NA
"Adenocarpus hispanicus",5,TRUE,2621679,"Fabaceae","Adenocarpus","Perennial","Woody","Woody","Perennial",28,77595.8834066741,"Accepted",2621679,"Adenocarpus hispanicus",NA
"Adenocarpus telonensis",1,TRUE,2621699,"Fabaceae","Adenocarpus","Perennial","Woody","Woody","Perennial",59,164783.046159055,"Accepted",2621699,"Adenocarpus telonensis",NA
"Adenocarpus viscosus",20,FALSE,2621704,"Fabaceae","Adenocarpus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Adenophora liliifolia",4,TRUE,360310,"Campanulaceae","Adenophora","Perennial","Non-Woody","Non-Woody","Perennial",221,385040.268137109,"Accepted",360310,"Adenophora liliifolia",NA
"Adenostyles alliariae",31,TRUE,3086712,"Asteraceae","Adenostyles","Perennial","Non-Woody","Non-Woody","Perennial",266,528371.196626991,"Accepted",3086712,"Adenostyles alliariae",1953
"Adenostyles alpina",18,TRUE,3086733,"Asteraceae","Adenostyles","Perennial","Non-Woody","Non-Woody","Perennial",224,450741.697477989,"Accepted",3086733,"Adenostyles alpina",NA
"Adenostyles alpina subsp. pyrenaica",4,TRUE,3086755,"Asteraceae","Adenostyles",NA,NA,"Non-Woody","Perennial",22,43451.5001066885,"Accepted",3086755,"Adenostyles alpina subsp. pyrenaica",NA
"Adenostyles australis",2,TRUE,3086759,"Asteraceae","Adenostyles",NA,NA,"Non-Woody","Perennial",17,45816.2396290095,"Accepted",3086759,"Adenostyles australis",NA
"Adenostyles leucophylla",6,TRUE,3086778,"Asteraceae","Adenostyles","Perennial","Non-Woody","Non-Woody","Perennial",116,230347.298082189,"Accepted",3086778,"Adenostyles leucophylla",NA
"Adiantum capillus-veneris",6,TRUE,3147345,"Pteridaceae","Adiantum","Perennial","Non-Woody","Non-Woody","Perennial",660,1409951.16679194,"Accepted",3147345,"Adiantum capillus-veneris",1993
"Adonis aestivalis",7,TRUE,2623039,"Ranunculaceae","Adonis","Annual","Non-Woody","Non-Woody","Annual",665,1475757.17792824,"Accepted",2623039,"Adonis aestivalis",NA
"Adonis annua",3,TRUE,2623065,"Ranunculaceae","Adonis","Annual","Non-Woody","Non-Woody","Annual",519,1148125.59498776,"Accepted",2623065,"Adonis annua",1548
"Adonis distorta",1,TRUE,2623126,"Ranunculaceae","Adonis","Perennial","Non-Woody","Non-Woody","Perennial",3,7155.25867297025,"Accepted",2623126,"Adonis distorta",NA
"Adonis flammea",3,TRUE,2623131,"Ranunculaceae","Adonis","Annual","Non-Woody","Non-Woody","Annual",399,939251.437206387,"Accepted",2623131,"Adonis flammea",1807
"Adonis pyrenaica",1,TRUE,2623191,"Ranunculaceae","Adonis","Perennial","Non-Woody","Non-Woody","Perennial",30,60002.3712086051,"Accepted",2623191,"Adonis pyrenaica",NA
"Adonis vernalis",9,TRUE,2623208,"Ranunculaceae","Adonis","Perennial","Non-Woody","Non-Woody","Perennial",927,1844685.13739828,"Accepted",2623208,"Adonis vernalis",NA
"Adonis volgensis",3,TRUE,2623216,"Ranunculaceae","Adonis","Perennial","Non-Woody","Non-Woody","Perennial",144,293288.982617663,"Accepted",2623216,"Adonis volgensis",NA
"Adoxa moschatellina",12,TRUE,2623230,"Viburnaceae","Adoxa","Perennial","Non-Woody","Non-Woody","Perennial",1868,3034316.34884716,"Accepted",2623230,"Adoxa moschatellina",1863
"Aegilops biuncialis",1,TRUE,387581,"Poaceae","Aegilops","Annual","Non-Woody","Non-Woody","Annual",41,71278.7606385721,"Accepted",387581,"Aegilops biuncialis",NA
"Aegilops caudata",2,TRUE,387592,"Poaceae","Aegilops","Annual","Non-Woody","Non-Woody","Annual",9,18209.9671329886,"Accepted",387592,"Aegilops caudata",NA
"Aegilops columnaris",2,TRUE,387604,"Poaceae","Aegilops","Annual","Non-Woody","Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Aegilops crassa",6,FALSE,387623,"Poaceae","Aegilops","Annual","Non-Woody","Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Aegilops cylindrica",19,TRUE,387641,"Poaceae","Aegilops","Annual","Non-Woody","Non-Woody","Annual",291,601246.333097316,"Accepted",387641,"Aegilops cylindrica",1854
"Aegilops geniculata",5,TRUE,387679,"Poaceae","Aegilops","Annual","Non-Woody","Non-Woody","Annual",433,1029973.9177797,"Accepted",387679,"Aegilops geniculata",1854
"Aegilops kotschyi",3,FALSE,387702,"Poaceae","Aegilops","Annual","Non-Woody","Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Aegilops longissima",1,FALSE,387443,"Poaceae","Aegilops","Annual","Non-Woody","Non-Woody","Annual",1,3572.22449349669,"Accepted",387443,"Aegilops longissima",NA
"Aegilops neglecta",6,TRUE,387486,"Poaceae","Aegilops","Annual","Non-Woody","Non-Woody","Annual",277,701795.131222671,"Accepted",387486,"Aegilops neglecta",NA
"Aegilops peregrina",4,TRUE,387536,"Poaceae","Aegilops","Annual","Non-Woody","Non-Woody","Annual",NA,NA,NA,NA,NA,NA
"Aegilops speltoides",2,TRUE,387809,"Poaceae","Aegilops","Annual","Non-Woody","Non-Woody","Annual",12,27382.7633020184,"Accepted",387809,"Aegilops speltoides",1937
"Aegilops tauschii",4,TRUE,387847,"Poaceae","Aegilops","Annual","Non-Woody","Non-Woody","Annual",2,3806.26572951291,"Accepted",387847,"Aegilops tauschii",1962
"Aegilops triuncialis",12,TRUE,387878,"Poaceae","Aegilops","Annual","Non-Woody","Non-Woody","Annual",278,722394.933354438,"Accepted",387878,"Aegilops triuncialis",1835
"Aegilops umbellulata",2,TRUE,387930,"Poaceae","Aegilops","Annual","Non-Woody","Non-Woody","Annual",1,2191.55807217307,"Accepted",387930,"Aegilops umbellulata",NA
"Aegilops ventricosa",4,TRUE,387953,"Poaceae","Aegilops","Annual","Non-Woody","Non-Woody","Annual",100,288796.280014472,"Accepted",387953,"Aegilops ventricosa",1835
"Aegonychon purpurocaeruleum",24,TRUE,2623481,"Boraginaceae","Aegonychon","Perennial","Non-Woody","Non-Woody","Perennial",718,1618627.8509775,"Accepted",2623481,"Aegonychon purpurocaeruleum",NA
"Aegopodium podagraria",76,TRUE,2623499,"Apiaceae","Aegopodium","Perennial","Non-Woody","Non-Woody","Perennial",3442,5414908.69769982,"Accepted",2623499,"Aegopodium podagraria",1578
"Aegopodium tribracteolatum",1,FALSE,2623506,"Apiaceae","Aegopodium",NA,NA,"Non-Woody","Perennial",1,2480.4891350864,"Accepted",2623506,"Aegopodium tribracteolatum",NA
"Aeluropus lagopoides",2,TRUE,388021,"Poaceae","Aeluropus","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Aeluropus littoralis",10,TRUE,388026,"Poaceae","Aeluropus","Perennial","Non-Woody","Non-Woody","Perennial",141,314846.582520991,"Accepted",388026,"Aeluropus littoralis",1853
"Aeonium arboreum",5,FALSE,2623539,"Crassulaceae","Aeonium","Perennial","Woody","Woody","Perennial",357,689477.169817591,"Accepted",2623539,"Aeonium arboreum",1661
"Aeonium arboreum subsp. arboreum",3,FALSE,3261703,"Crassulaceae","Aeonium",NA,NA,"Non-Woody","Perennial",357,689477.169817591,"Accepted",3261703,"Aeonium arboreum subsp. arboreum",NA
"Aeonium arboreum subsp. holochrysum",4,FALSE,2895446,"Crassulaceae","Aeonium",NA,NA,"Non-Woody","Perennial",357,689477.169817591,"Accepted",2895446,"Aeonium arboreum subsp. holochrysum",NA
"Aeonium balsamiferum",1,FALSE,2623543,"Crassulaceae","Aeonium","Perennial",NA,"Non-Woody","Perennial",2,2721.09479613433,"Accepted",2623543,"Aeonium balsamiferum",NA
"Aeonium canariense subsp. christii",1,FALSE,2895449,"Crassulaceae","Aeonium",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Aeonium ciliatum",1,FALSE,2623562,"Crassulaceae","Aeonium","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Aeonium cuneatum",1,FALSE,2623568,"Crassulaceae","Aeonium",NA,"Non-Woody","Non-Woody","Perennial",4,3330.49436094415,"Accepted",2623568,"Aeonium cuneatum",1963
"Aeonium decorum",1,FALSE,2623570,"Crassulaceae","Aeonium","Perennial","Woody","Woody","Perennial",4,3147.99639714425,"Accepted",2623570,"Aeonium decorum",NA
"Aeonium glandulosum",2,FALSE,2623579,"Crassulaceae","Aeonium","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Aeonium glutinosum",2,FALSE,2623580,"Crassulaceae","Aeonium","Perennial","Non-Woody","Non-Woody","Perennial",2,6393.4706772602,"Accepted",2623580,"Aeonium glutinosum",NA
"Aeonium haworthii",1,FALSE,2623586,"Crassulaceae","Aeonium","Perennial","Woody","Woody","Perennial",42,62155.9409918792,"Accepted",2623586,"Aeonium haworthii",1994
"Aeonium hierrense",1,FALSE,2623587,"Crassulaceae","Aeonium","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Aeonium percarneum",2,FALSE,2623619,"Crassulaceae","Aeonium","Perennial","Non-Woody","Non-Woody","Perennial",2,6040.08775776904,"Accepted",2623619,"Aeonium percarneum",NA
"Aeonium spathulatum",2,FALSE,2623634,"Crassulaceae","Aeonium","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Aeonium tabulaeforme",3,FALSE,2623641,"Crassulaceae","Aeonium",NA,NA,"Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Aeonium undulatum",2,FALSE,2623646,"Crassulaceae","Aeonium","Perennial","Woody","Woody","Perennial",2,2556.68615104029,"Accepted",2623646,"Aeonium undulatum",NA
"Aeonium urbicum",2,FALSE,2623647,"Crassulaceae","Aeonium","Perennial","Non-Woody","Non-Woody","Perennial",NA,NA,NA,NA,NA,NA
"Aesculus chinensis",1,FALSE,2624488,"Sapindaceae","Aesculus","Perennial","Woody","Woody","Perennial",NA,NA,NA,NA,NA,NA
"Aesculus flava",4,FALSE,2624500,"Sapindaceae","Aesculus","Perennial","Woody","Woody","Perennial",52,92760.211360932,"Accepted",2624500,"Aesculus flava",1813
"Aesculus glabra",5,FALSE,2624506,"Sapindaceae","Aesculus","Perennial","Woody","Woody","Perennial",8,12591.1743237558,"Accepted",2624506,"Aesculus glabra",NA
